OBJECTID,HSISID,Name,Address1,Address2,City,State,PostalCode,PhoneNumber,RestaurantOpenDate,FacilityType,X,Y,GeocodeStatus
399,04092110083,West Lake Elem. Sch. Cafeteria,4500 W LAKE RD,,APEX,NC,27539-7655,(919) 662-2314,1991-08-21T00:00:00.000Z,Public School Lunchrooms,-78.7618501841988,35.6603420858256,M
400,04092014221,Subway #2615,3416 POOLE RD ,STE 112,RALEIGH,NC,27610-2918,(919) 231-6223,2005-01-05T00:00:00.000Z,Restaurant,-78.5795326059797,35.7672457084096,M
401,04092014241,Moe`s Southwest Grill ,4350-100 Lassiter @ North Hills DR ,,RALEIGH,NC,27609,(919) 781-3446,2005-02-07T00:00:00.000Z,Restaurant,0,0,U
402,04092010236,El Dorado #3,112 E VANCE ST ,,FUQUAY VARINA,NC,27526-2235,(919) 557-0287,1991-04-19T00:00:00.000Z,Restaurant,-78.7988451291238,35.5817002968287,M
403,04092012954,Vic`s Italian Cafe,331 BLAKE ST ,,RALEIGH,NC,27601-1801,(919) 829-7090,1999-06-30T00:00:00.000Z,Restaurant,-78.6356310410155,35.775926492299,M
404,04092300067,Pauls Cash Grocery Meat Market,7301 POOLE RD ,,RALEIGH,NC,27610-9366,,1991-08-26T00:00:00.000Z,Meat Market,-78.5153848516212,35.7573379129812,M
405,04092021427,Liles Country Cupboard,1825 HWY 70 E,,RALEIGH,NC,27610,(919) 772-0290,2006-12-27T00:00:00.000Z,Food Stand,0,0,U
406,04092014791,Arby`s #7820,6725 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 353-1755,2007-02-06T00:00:00.000Z,Restaurant,-78.503446506863,35.7979624498968,M
407,04092300162,FOOD LION #341 MEAT MARKET,114 WAKELON ST ,,ZEBULON,NC,27597-2403,(919) 269-6122,2000-07-01T00:00:00.000Z,Meat Market,-78.3185838149664,35.8322881155195,M
408,04092300164,Food Lion #1454 Meat Market,3415 Avent Ferry Rd ,,RALEIGH,NC,27606,(919) 858-9772,2000-07-01T00:00:00.000Z,Meat Market,-78.697208450721,35.76626616805,M
409,04092010024,APPLEBEE'S #312,3625 HILLSBOROUGH ST,,RALEIGH,NC,27607-5408,(919) 832-3811,1991-10-02T00:00:00.000Z,Restaurant,-78.6849319607862,35.7932362721779,M
410,04092013670,Cracker Barrel #461,955 AIRPORT BLVD,,MORRISVILLE,NC,27560-9194,(919) 463-9222,2002-10-01T00:00:00.000Z,Restaurant,-78.8229227422041,35.8584987865666,M
411,04092012943,McDonald`s,3508 Millbrook RD ,,RALEIGH,NC,27613,,1999-06-18T00:00:00.000Z,Restaurant,-78.7119118445181,35.8633997570552,M
412,04092014090,Moe`s Southwest Grill,7850-115 Alexander Promonade Pl ,,RALEIGH,NC,27617,(919) 957-9075,2004-07-14T00:00:00.000Z,Restaurant,-78.7803264028736,35.9125916917934,M
413,04092030117,Pupuseria El Salvador (WCID #403),8805 Old Stage RD,,GARNER,NC,27529,(919) 625-4405,2004-08-20T00:00:00.000Z,Mobile Food Units,0,0,U
414,04092020232,Sandy Plain Mini Mart Grill,14833 CREEDMOOR RD ,,WAKE FOREST,NC,27587-8533,(919) 528-0292,1991-04-29T00:00:00.000Z,Food Stand,-78.7001797360407,36.0495131202294,M
415,04092020030,Char-Grill #1,618 HILLSBOROUGH ST,,RALEIGH,NC,27603-1732,(919) 821-7636,1991-03-19T00:00:00.000Z,Food Stand,-78.6485150368208,35.7811036354826,M
416,04092010551,Skylight Cafe,200 SAS CAMPUS DR,,CARY,NC,27513-2414,(919) 531-7898,1991-03-19T00:00:00.000Z,Restaurant,-78.7637051792901,35.8265477796005,M
417,04092013894,Super Target Store T1826 (Food Ave),7900 Old Wake Forest Rd ,,RALEIGH,NC,27616,(919) 790-1024,2003-09-03T00:00:00.000Z,Restaurant,-78.5681418412861,35.8662603040056,M
418,04092021233,WalMart Supercenter #5118 Deli,10050 Glenwood Ave,,RALEIGH,NC,27617,(919) 596-5790,2003-10-27T00:00:00.000Z,Food Stand,-78.7780146351507,35.9123403844186,M
419,04092110033,Morrisville Elementary Cafeteria,1519 MORRISVILLE Pky,,MORRISVILLE,NC,27560-9376,(919) 460-3400 ext. 21783,1991-09-17T00:00:00.000Z,Public School Lunchrooms,-78.846568169907,35.8114118919772,M
420,04092040258,FOODLAND 3 (WCID #406),E MARTIN ST ,,RALEIGH,NC,27602,,2011-07-01T00:00:00.000Z,Pushcarts,0,0,U
421,04092016470,OLIVE GARDEN #4441,107 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 552-2237,2013-07-30T00:00:00.000Z,Restaurant,-78.8494807300015,35.662664986343,M
422,04092016474,RYE BAR & SOUTHERN KITCHEN,500 FAYETTEVILLE ST ,,RALEIGH,NC,27601,(919) 227-3370,2013-08-20T00:00:00.000Z,Restaurant,-78.6399755755747,35.7735969803537,M
423,04092110137,Apex Elementary Cafeteria,700 Tingen Rd ,,APEX,NC,27502,(919) 387-2150,2003-08-06T00:00:00.000Z,Public School Lunchrooms,-78.8570333891491,35.7209670012741,M
424,04092013879,Golden China - Zebulon,182 Wakelon Dr,,ZEBULON,NC,27597,(919) 269-4070,2003-08-18T00:00:00.000Z,Restaurant,-78.3185838149664,35.8322881155195,M
425,04092020035,Circle K #8620,4100 WESTERN Blv ,,RALEIGH,NC,27606-1963,(919) 851-1050,1992-09-17T00:00:00.000Z,Food Stand,-78.6942369265859,35.78457615467,M
426,04092010500,Mitch`s Tavern,2426 HILLSBOROUGH ST,,RALEIGH,NC,27607-7248,(919) 821-7771,1991-03-19T00:00:00.000Z,Restaurant,-78.667701993516,35.7879061284004,M
427,04092110106,West Cary Middle Sch.Cafeteria,1000 EVANS RD ,,CARY,NC,27513-3111,(919) 460-3539,1996-08-23T00:00:00.000Z,Public School Lunchrooms,-78.7925283362541,35.8025528846475,M
428,04092013988,Cook Out #25,3930 Western Blv ,,RALEIGH,NC,27606,(919) 821-2926,2004-02-18T00:00:00.000Z,Restaurant,-78.693058540858,35.7848257519838,M
429,04092110012,Cary Senior High Cafeteria,638 WALNUT ST,,CARY,NC,27511-4224,(919) 460-3570,1991-09-17T00:00:00.000Z,Public School Lunchrooms,-78.7662492564984,35.7715074979549,M
430,04092010133,Casa Carbone,6019-A Glenwood Ave ,,RALEIGH,NC,27612,(919) 781-8750,1991-05-03T00:00:00.000Z,Restaurant,-78.7007014853945,35.8547063218073,M
431,04092013060,PNC 329,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-29T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
432,04092013092,Ruby Tuesday`s ,6201 Capital Blv ,,RALEIGH,NC,27616-2945,(919) 876-9900,2000-01-19T00:00:00.000Z,Restaurant,-78.5820614555059,35.8700479385915,M
433,04092013114,Ruby Tuesday`s #3182,131 CROSSROADS BLVD ,,CARY,NC,27511-6804,(919) 854-9990,2000-03-03T00:00:00.000Z,Restaurant,-78.7422609527855,35.7617674819828,M
434,04092016061,MCDONALD'S # 16326,2900 WENDELL BLVD ,,WENDELL,NC,27591,(919) 365-3625,2011-12-09T00:00:00.000Z,Restaurant,-78.379672458906,35.7922995619712,M
435,04092030235,LECOUNT'S MOBILE (WCID # 270),1830 NEW BERN AVE ,,RALEIGH,NC,27610,(919) 538-8474,2012-01-12T00:00:00.000Z,Mobile Food Units,-78.6130662176598,35.7794277954341,M
436,04092011795,Rudino`s Pizza & Grinders,1937 HIGH HOUSE RD ,,CARY,NC,27519-8452,(919) 481-6775,1995-12-18T00:00:00.000Z,Restaurant,-78.8486544375501,35.7892162211778,M
437,04092010069,Bojangles # 2,4405 FALLS OF NEUSE RD ,,RALEIGH,NC,27609-6201,(919) 876-7363,1991-05-02T00:00:00.000Z,Restaurant,-78.6124446710586,35.8412913336809,M
438,04092110025,Wake Forest Middle Cafeteria,1800 S MAIN ST ,,WAKE FOREST,NC,27587-9288,(919) 554-8455,1991-05-01T00:00:00.000Z,Public School Lunchrooms,-78.5298413978991,35.9543603896544,M
439,04092040131,Cousins Confection #1 (WCID# 402),4700 Trinity RD ,,RALEIGH,NC,27607,(919) 417-4285,2003-11-19T00:00:00.000Z,Pushcarts,-78.7151434673767,35.7963477011294,M
440,04092040137,A Taste of New York #1 (WCID #163),100A W Davie ST ,,RALEIGH,NC,27603,(919) 272-0405,2004-02-19T00:00:00.000Z,Pushcarts,-78.6403535163621,35.7756958410174,M
441,04092016033,STEAK N SHAKE,2840 E MILLBROOK RD ,,RALEIGH,NC,27604,(919) 872-6669,2011-10-19T00:00:00.000Z,Restaurant,-78.5838344357812,35.8490737207572,M
442,04092110142,Millbrook Elem. Sch. Cafeteria,1520 E Millbrook Rd ,,RALEIGH,NC,27609,(919) 850-8708,2004-01-02T00:00:00.000Z,Public School Lunchrooms,-78.6105495532757,35.848788398194,M
443,04092021254,Domino`s Pizza #8980,2881 Jones Franklin Rd ,,RALEIGH,NC,27606,(919) 235-0808,2004-02-05T00:00:00.000Z,Food Stand,-78.7366636446314,35.7440544315325,M
444,04092021298,Super Target #1932 (Deli),1201 Beaver Creek Commons Dr ,,APEX,NC,27502,(919) 372-1405,2004-11-05T00:00:00.000Z,Food Stand,-78.8777743853387,35.7448797780841,M
445,04092021531,Domino`s #8820,6213-102 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 779-4443,2008-06-12T00:00:00.000Z,Food Stand,-78.5488672500608,35.7226094972629,M
446,04092014021,Primavera Pizza,160 Shenstone BLVD ,,GARNER,NC,27529,(919) 329-6441,2004-04-01T00:00:00.000Z,Restaurant,-78.580542053445,35.6911031546954,M
447,04092110069,York Elementary School Cafeteria,5201 Brookhaven Drive,,RALEIGH,NC,27612,(919) 881-4963,1999-01-25T00:00:00.000Z,Public School Lunchrooms,-78.684368516896,35.8522427947135,M
448,04092014115,Sam`s Club #8223 Cafe,2537 S Saunders St,,RALEIGH,NC,27603,(919) 839-1700,2004-08-24T00:00:00.000Z,Restaurant,-78.6466212701723,35.7503694117025,M
449,04092020019,C Mini Mart,8015 CHAPEL HILL RD,,CARY,NC,27513-4168,(919) 469-3734,1991-05-06T00:00:00.000Z,Food Stand,-78.7685940217249,35.7932882064491,M
450,04092015303,ROMANOS MACARONI GRILL,740 SE MAYNARD RD ,,CARY,NC,27511,(919) 467-7727,2008-12-10T00:00:00.000Z,Restaurant,-78.7633719471891,35.7700419163457,M
451,04092016406,COUNTRY CAFE,84 HANOR LN ,,WENDELL,NC,27591,(919) 744-0098,2013-04-08T00:00:00.000Z,Restaurant,-78.377040505508,35.7936428215335,M
452,04092110105,Jones Dairy Elem. Sch. Cafeteria,1100 JONES DAIRY RD ,,WAKE FOREST,NC,27587-9055,(919) 562-6170,1996-08-22T00:00:00.000Z,Public School Lunchrooms,-78.4719457549845,35.9497140917007,M
453,04092110101,Hodge Road Elementary Cafeteria,2128 Mingo Bluff Blvd,,KNIGHTDALE,NC,27545,(919) 266-8559,1995-09-12T00:00:00.000Z,Public School Lunchrooms,-78.5226322405471,35.7768437903777,M
454,04092016483,"VILLAGE DELI &amp; GRILL LAKE BOONE TRAIL",2500 WYCLIFF RD ,,RALEIGH,NC,27607,(919) 803-1245,2013-08-06T00:00:00.000Z,Restaurant,-78.6929950021903,35.8167699748342,M
455,04092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 862-1996,2013-08-30T00:00:00.000Z,Restaurant,-78.6115566706341,35.8387668772314,M
456,04092016523,THE CLUB AT 12 OAKS,2008 GREEN OAKS  PKY ,,HOLLY SPRINGS,NC,27540,(919) 285-3680 ext. 27,2013-10-02T00:00:00.000Z,Restaurant,-78.8786108274552,35.6712760805597,M
457,04092013024,Sushi Blues Cafe,301 GLENWOOD AVE ,Suite 110,RALEIGH,NC,27603-1452,(919) 664-8061,1999-11-02T00:00:00.000Z,Restaurant,-78.6479897308387,35.7845805137375,M
458,04092011900,Kroger #355 Deli ,350 E SIX FORKS RD ,,RALEIGH,NC,27609-7879,(919) 832-2110,1996-07-19T00:00:00.000Z,Restaurant,-78.6280228111838,35.8197540416479,M
459,04092021698,SUVIDHA,3735  DAVIS DR ,,MORRISVILLE,NC,27560,(919) 650-1436,2011-12-21T00:00:00.000Z,Food Stand,-78.8558792479317,35.8337549079548,M
460,04092010237,El Dorado Mexican Restaurant,2811 Brentwood Rd,,RALEIGH,NC,27604-3225,(919) 821-3735,1991-05-02T00:00:00.000Z,Restaurant,-78.5961520166773,35.8172794680764,M
461,04092011828,Taco Bell,1384 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-5557,1996-01-02T00:00:00.000Z,Restaurant,-78.7742086061585,35.5920604353171,M
462,04092011931,Kroger #354 Deli,8345 CREEDMOOR RD ,,RALEIGH,NC,27613-1385,(919) 848-2232,1996-09-19T00:00:00.000Z,Restaurant,-78.6822318272119,35.9010525189815,M
463,04092020976,Food Lion #1654 Deli,7440 Louisburg Rd,,RALEIGH,NC,27616-6482,(919) 981-0402,2000-07-01T00:00:00.000Z,Food Stand,-78.5397700021298,35.8745401778051,M
464,04092021011,Food Lion #90 Deli,4317 FALLS OF NEUSE RD,,RALEIGH,NC,27609-6283,(919) 872-5376,2000-07-01T00:00:00.000Z,Food Stand,-78.6133927803094,35.8409599786214,M
465,04092013293,N.Y. Pizza @ High House Crossing,2763 NC Hwy 55,,CARY,NC,27519,(919) 363-1007,2001-03-05T00:00:00.000Z,Restaurant,-78.8727905871661,35.7853134277316,M
466,04092050020,Sterling Montessori School Cafeteria,202 TREYBROOKE DR ,,MORRISVILLE,NC,27560-9300,(919) 462-8889,1997-02-27T00:00:00.000Z,Private School Lunchrooms,-78.8376812025077,35.8340418172243,M
467,04092110046,Vandora Springs Elem. Sch. Cafeteria,1300 VANDORA SPRINGS RD,,GARNER,NC,27529-4115,(919) 662-2493,1991-04-03T00:00:00.000Z,Public School Lunchrooms,-78.6283958192035,35.6990700706197,M
468,04092016531,TLAQUEPAQUE MEXICAN CUISINE,11206 CAPITAL  BLVD ,,WAKE FOREST,NC,27587,(919) 554-2545,2013-10-13T00:00:00.000Z,Restaurant,-78.5389060961572,35.9516721717516,M
469,04092300216,A & C Supermarket Meat Market,3210-131 S Wilmington St ,,RALEIGH,NC,27603,(919) 232-2288,2003-07-09T00:00:00.000Z,Meat Market,-78.6505002274636,35.7362256555118,M
470,04092012132,Applebee's #329,1165 US 70 HWY W ,,GARNER,NC,27529-2547,(919) 661-9505,1997-09-25T00:00:00.000Z,Restaurant,-78.636419851628,35.7173022328556,M
471,04092160025,Wellington Nursing Center Kitchen,1000 Tandal Pl,,KNIGHTDALE,NC,27545,(919) 266-7744,2003-06-29T00:00:00.000Z,Institutional Food Service,-78.5091972095877,35.7933865058825,M
472,04092013834,"Smithfield Chicken &amp; Bar-B-Que",12504 Capital BLVD ,,WAKE FOREST,NC,27587,(919) 488-8388,2003-07-10T00:00:00.000Z,Restaurant,-78.5338226615223,35.986665644697,M
473,04092012835,Mcdonald`s #17721,900 Us 64 Hwy ,,APEX,NC,27502,(919) 380-0906,1998-11-16T00:00:00.000Z,Restaurant,-78.8215081136695,35.7445096678313,M
474,04092012026,Jersey Mikes Subs,922 Us 64 Hwy ,,APEX,NC,27502,(919) 467-3900,1997-03-17T00:00:00.000Z,Restaurant,-78.8208101462432,35.7455691544613,M
475,04092013321,Legislative Office Bldg. Snack Bar,300 N Salisbury St ,,RALEIGH,NC,27603-5925,(919) 715-6409,2001-04-30T00:00:00.000Z,Restaurant,-78.6388183306003,35.7856179130418,M
476,04092014075,Buffalo Brothers,3111 Capital Blv,,RALEIGH,NC,27604,(919) 878-4800,2004-06-18T00:00:00.000Z,Restaurant,-78.5904445140489,35.823145316214,M
477,04092110151,Wake Forest Elem. Sch. Cafeteria,136 W Sycamore St ,,WAKE FOREST,NC,27587,(919) 554-8671,2004-08-25T00:00:00.000Z,Public School Lunchrooms,-78.5145457979419,35.9768238836023,M
478,04092020945,Cook Out,1607 WALNUT ST,,CARY,NC,27511-5928,(919) 319-5414,2000-05-16T00:00:00.000Z,Food Stand,-78.7480897504971,35.7641144205587,M
479,04092110122,Centennial Campus Middle Sch. Cafeteria,1900 MAIN CAMPUS DR ,,RALEIGH,NC,27606-3700,(919) 852-5882,2000-07-21T00:00:00.000Z,Public School Lunchrooms,-78.687681606005,35.757800836405,M
480,04092021001,Food Lion #649 Deli ,2720 LAKE WHEELER RD ,,RALEIGH,NC,27603-5861,(919) 755-3856,2000-07-01T00:00:00.000Z,Food Stand,-78.680340607846,35.7440595887298,M
481,04092020870,Papa John`s Pizza,9611 Strickland Rd ,,RALEIGH,NC,27615,(919) 676-7272,1999-04-07T00:00:00.000Z,Food Stand,-78.6561630988304,35.901088655535,M
482,04092300108,Kroger #357 Meat Market ,940 Us 64 Hwy E,,APEX,NC,27502,(919) 380-1422,1996-10-04T00:00:00.000Z,Meat Market,-78.8219704202463,35.7456250420361,M
483,04092012937,Pf Changs Restaurant,4325 Glenwood AVE ,Suite 2089,RALEIGH,NC,27612,(919) 787-7754,1999-06-08T00:00:00.000Z,Restaurant,-78.6818448283049,35.8418381451242,T
484,04092012896,CITY CLUB RALEIGH,150 Fayetteville St,Suite 2800,RALEIGH,NC,27601,(919) 834-8829,1999-03-04T00:00:00.000Z,Restaurant,-78.6397096209825,35.7787221623404,M
485,04092013056,PNC 130,1400 EDWARDS MILL RD,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
486,04092011678,McDonald`s #14961,4413 Capital BLVD ,,RALEIGH,NC,27604-4314,(919) 878-0155,1995-04-22T00:00:00.000Z,Restaurant,-78.5805314897595,35.8441336956334,M
487,04092030238,EL PARAISO MEXICAN FOOD (WCID #242),1505 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 859-2544,2012-03-01T00:00:00.000Z,Mobile Food Units,-78.6304170057064,35.8023848325135,M
488,04092010548,William Peace University Cafeteria,15 E Peace St ,,RALEIGH,NC,27604-1176,(919) 508-2342,1991-04-29T00:00:00.000Z,Restaurant,-78.6374524971629,35.7892854927777,M
489,04092010302,GOODBERRY'S #6,2421 Spring Forest Rd,,RALEIGH,NC,27615-7540,(919) 878-8159,1991-05-02T00:00:00.000Z,Restaurant,-78.5986882605651,35.8608485913944,M
490,04092013434,1250 Heritage,1250 HERITAGE CLUB AVE ,,WAKE FOREST,NC,27587-4229,(919) 453-2020,2001-10-12T00:00:00.000Z,Restaurant,-78.4966600294783,35.9497358343181,M
491,04092011944,Jimmy V`s Steak House,107 EDINBURGH SOUTH DR ,,CARY,NC,27511-8421,(919) 380-8210,1996-10-15T00:00:00.000Z,Restaurant,-78.7979250635122,35.7367619015373,M
492,04092011958,Goodberry`s Creamery,2325 Davis Dr ,,CARY,NC,27560,(919) 469-3350,1996-11-15T00:00:00.000Z,Restaurant,-78.8474512461263,35.7896136732728,M
493,04092300157,Food Lion #1669 Meat Market,1601 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 807-1395,2000-03-15T00:00:00.000Z,Meat Market,-78.6148176172935,35.7548213622832,M
494,04092300167,Food Lion #434 Meat Market,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,,2000-07-01T00:00:00.000Z,Meat Market,-78.7777009731844,35.5905469738803,M
495,04092110031,Hunter Elementary Cafeteria,1018 E DAVIE ST,,RALEIGH,NC,27601-1624,(919) 856-7684,1991-10-16T00:00:00.000Z,Public School Lunchrooms,-78.6233091277552,35.7742644783322,M
496,04092021082,Han-Dee Hugo's #46,1920 ROCK QUARRY RD ,,RALEIGH,NC,27610-4154,(919) 836-8780,1991-04-02T00:00:00.000Z,Food Stand,-78.6128990481202,35.7541388859656,M
497,04092010686,Saint Mary`s School Dining ,900 HILLSBOROUGH ST ,,RALEIGH,NC,27603-1610,(919) 424-4093,1991-03-19T00:00:00.000Z,Restaurant,-78.652596434423,35.7827416647876,M
498,04092012963,Cisco Systems Triangle Terrace Cafe,7025 Bldg-5 Kit Creek Rd,,RESEARCH TRIANGLE PARK,NC,27709,(919) 472-2425,1999-07-01T00:00:00.000Z,Restaurant,0,0,U
499,04092110090,Pleasant Union Elem.School Cafet.,1900 PLEASANT UNION CHURCH RD ,,RALEIGH,NC,27614-7103,(919) 870-4230,1992-08-20T00:00:00.000Z,Public School Lunchrooms,-78.6727306569986,35.9502939312431,M
500,04092013151,Whole Foods Market Deli-Sushi-Cheese,102 B New Waverly Pl ,,CARY,NC,27511,(919) 816-8830,2000-05-05T00:00:00.000Z,Restaurant,0,0,U
501,04092011697,Jersey Mike`s,3088 Wake Forest RD ,,RALEIGH,NC,27609-7844,(919) 878-7827,1995-06-21T00:00:00.000Z,Restaurant,-78.620422207064,35.8233196242525,M
502,04092016688,FIESTA MEXICANA,990 HIGH HOUSE RD ,,CARY,NC,27513,(919) 378-9895,2014-05-02T00:00:00.000Z,Restaurant,-78.8269144967151,35.7884170762625,M
503,04092013291,Biscuitville # 169,605 STELLATA DR ,,FUQUAY VARINA,NC,27526-1946,(919) 577-6380,2001-03-01T00:00:00.000Z,Restaurant,-78.7819796473963,35.5913673782221,M
504,04092015048,Thai Spices & Sushi,986 High House RD ,,CARY,NC,27513,(919) 319-1818,2008-01-22T00:00:00.000Z,Restaurant,-78.8269144967151,35.7884170762625,M
505,04092021009,Food Lion #1482 Meat Market,5426 SIX FORKS RD,,RALEIGH,NC,27609-4436,(919) 676-3386,2000-07-01T00:00:00.000Z,Food Stand,-78.6405970219693,35.8549910559158,M
506,04092013213,Rehab Snack Bar- Gov. Morehead School,305 ASHE AVE ,,RALEIGH,NC,27606-2102,(919) 733-5897,2000-10-05T00:00:00.000Z,Restaurant,-78.6592876626974,35.7782331921474,M
507,04092110036,Douglas Elem Sch Cafeteria,600 ORTEGA RD ,,RALEIGH,NC,27609-5957,(919) 881-4900,1991-09-17T00:00:00.000Z,Public School Lunchrooms,-78.629249728012,35.8399344528996,M
508,04092013059,PNC 310,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,-78.7229362924689,35.8032418948571,M
509,04092011802,Five Star,511 W HARGETT ST ,,RALEIGH,NC,27603-1851,(919) 833-3311,1995-12-04T00:00:00.000Z,Restaurant,-78.6465512440512,35.7783528905067,M
510,04092012252,Jacks Seafood Restaurant,1516 NEW BERN AVE ,,RALEIGH,NC,27610-2536,(919) 755-1551,1998-06-02T00:00:00.000Z,Restaurant,-78.6163203827527,35.7797367066906,M
511,04092015027,Poole`s Diner,426  S McDowell ST ,,RALEIGH,NC,27607,(919) 832-4477,2007-12-11T00:00:00.000Z,Restaurant,-78.6423039809013,35.7747176502913,M
512,04092021496,Harris Teeter #298 Deli/Bakery,10140 GREEN LEVEL CHURCH RD ,,CARY,NC,27519,(919) 460-3126,2007-12-13T00:00:00.000Z,Food Stand,-78.9010778666017,35.8206035805288,M
513,04092016610,UNCORKED,105 SHADOWLAWN DR ,STE 111,RALEIGH,NC,27614,(919) 847-1530,2014-01-27T00:00:00.000Z,Restaurant,0,0,U
514,04092013127,Arena Cafe- Cisco Bldg 7,7100 KIT CREEK RD ,,RESEARCH TRIANGLE PARK,NC,27709,(919) 392-6612,2000-04-01T00:00:00.000Z,Restaurant,0,0,U
515,04092010975,Cup A Joe,3100 HILLSBOROUGH ST,,RALEIGH,NC,27607-5437,(919) 828-9665,1991-10-23T00:00:00.000Z,Restaurant,-78.677554398566,35.7900472972823,M
516,04092050012,Word Of God Church School Cafeteria,3000 ROCK QUARRY RD ,,RALEIGH,NC,27610-5110,(919) 834-1141,1993-09-24T00:00:00.000Z,Private School Lunchrooms,-78.5978851949881,35.7454012179234,M
517,04092110071,Lincoln Heights Elem. Cafeteria,307 BRIDGE ST,,FUQUAY VARINA,NC,27526-1805,(919) 557-2592,1991-09-16T00:00:00.000Z,Public School Lunchrooms,-78.8097873266645,35.5901389886196,M
518,04092013767,Bojangles # 31,10610 Durant Rd ,,RALEIGH,NC,27614,(919) 870-8002,2003-02-18T00:00:00.000Z,Restaurant,-78.5912178125346,35.905869307462,M
519,04092021511,Harris Teeter #330 Produce,1151 Tryon Village DR ,,CARY,NC,27518,(919) 233-3476,2008-02-21T00:00:00.000Z,Food Stand,-78.7432258219605,35.7471661392964,M
520,04092015261,TROPICAL SMOOTHIE CAFE,1028 OBERLIN RD ,STE 232,RALEIGH,NC,27605,(919) 755-2222,2008-10-13T00:00:00.000Z,Restaurant,-78.6584498914066,35.7978357472798,M
521,04092011376,Conference Dining Services Facility,3000 New Bern AVE,,RALEIGH,NC,27610,(919) 350-8190,1993-10-21T00:00:00.000Z,Restaurant,-78.5879629777586,35.7839142245188,M
522,04092021795,"S &amp; E Catering",3401 Carl Sandburg Court,,RALEIGH,NC,27610,(919) 212-8580,2014-06-10T00:00:00.000Z,Food Stand,-78.5799719322757,35.7809749682595,M
523,04092016716,The Wild Cook's Indian Grill,3212 Hillsborough St ,,RALEIGH,NC,27607,(919) 984-2328,2014-07-15T00:00:00.000Z,Restaurant,-78.6800107516338,35.7912047187792,M
524,04092013187,El Dorado Restaurant,1303 5TH AVE,,GARNER,NC,27529-3637,(919) 779-1411,2000-08-09T00:00:00.000Z,Restaurant,-78.6227873652445,35.7082090610471,M
525,04092021007,Food Lion #906 Deli,12295 Capital Blvd,,WAKE FOREST,NC,27587-6200,(919) 554-1204,2000-07-01T00:00:00.000Z,Food Stand,-78.54097554732,35.980873561264,M
526,04092110108,Timber Drive Elementary Cafeteria,1601 TIMBER DR,,GARNER,NC,27529-4778,(919) 773-9515 ext. 21307,1997-06-30T00:00:00.000Z,Public School Lunchrooms,-78.6368869283978,35.6898523391762,M
527,04092015149,Backfins Crabhouse,110 S White  ST ,,WAKE FOREST,NC,27587,(919) 562-8500,2008-06-19T00:00:00.000Z,Restaurant,-78.5096184540071,35.979122632016,M
528,04092012067,Kabuki Japanese Steak House,220 Nottingham Dr,,CARY,NC,27511,(919) 380-8081,1997-06-26T00:00:00.000Z,Restaurant,-78.7417792834702,35.7677843257261,M
